Name,Category,Calories,Fat,Carbs
Crispy Shrimp Tacos,Tacos,1500,68,174
Crispy Shrimp Tacos,Tacos,1500,68,174
Crispy Shrimp Tacos,Tacos,1500,68,174
Crispy Shrimp Tacos,Tacos,1500,68,174
Crispy Shrimp Tacos,Tacos,1500,68,174
Crispy Shrimp Tacos,Tacos,1500,68,174
Crispy Shrimp Tacos,Tacos,1500,68,174
Crispy Shrimp Tacos,Tacos,1500,68,174
Crispy Shrimp Tacos,Tacos,1500,68,174
Crispy Shrimp Tacos,Tacos,1500,68,174
Crispy Shrimp Tacos,Tacos,1500,68,174
Crispy Shrimp Tacos,Tacos,1500,68,174
Crispy Shrimp Tacos,Tacos,1500,68,174
Crispy Shrimp Tacos,Tacos,1500,68,174
Crispy Shrimp Tacos,Tacos,1500,68,174
Crispy Shrimp Tacos,Tacos,1500,68,174
Crispy Shrimp Tacos,Tacos,1500,68,174
Crispy Shrimp Tacos,Tacos,1500,68,174
Crispy Shrimp Tacos,Tacos,1500,68,174
Crispy Shrimp Tacos,Tacos,1500,68,174
Crispy Shrimp Tacos,Tacos,1500,68,174
Crispy Shrimp Tacos,Tacos,1500,68,174
Crispy Shrimp Tacos,Tacos,1500,68,174
Crispy Shrimp Tacos,Tacos,1500,68,174
Crispy Shrimp Tacos,Tacos,1500,68,174
Crispy Shrimp Tacos,Tacos,1500,68,174
Crispy Shrimp Tacos,Tacos,1500,68,174
Crispy Shrimp Tacos,Tacos,1500,68,174
Crispy Shrimp Tacos,Tacos,1500,68,174
Crispy Shrimp Tacos,Tacos,1500,68,174
Crispy Shrimp Tacos,Tacos,1500,68,174
Crispy Shrimp Tacos,Tacos,1500,68,174
Crispy Shrimp Tacos,Tacos,1500,68,174
Crispy Shrimp Tacos,Tacos,1500,68,174
Cilantro-Lime Rice (taco),Sides,40,1,8
Cilantro-Lime Rice (taco),Sides,40,1,8
Cilantro-Lime Rice (taco),Sides,40,1,8
Cilantro-Lime Rice (taco),Sides,40,1,8
Cilantro-Lime Rice (taco),Sides,40,1,8
Cilantro-Lime Rice (taco),Sides,40,1,8
Cilantro-Lime Rice (taco),Sides,40,1,8
Cilantro-Lime Rice (taco),Sides,40,1,8
Cilantro-Lime Rice (taco),Sides,40,1,8
Cilantro-Lime Rice (taco),Sides,40,1,8
Cilantro-Lime Rice (taco),Sides,40,1,8
Cilantro-Lime Rice (taco),Sides,40,1,8
Cilantro-Lime Rice (taco),Sides,40,1,8
Cilantro-Lime Rice (taco),Sides,40,1,8
Cilantro-Lime Rice (taco),Sides,40,1,8
Cilantro-Lime Rice (taco),Sides,40,1,8
Cilantro-Lime Rice (taco),Sides,40,1,8
Cilantro-Lime Rice (taco),Sides,40,1,8
Cilantro-Lime Rice (taco),Sides,40,1,8
Cilantro-Lime Rice (taco),Sides,40,1,8
Cilantro-Lime Rice (taco),Sides,40,1,8
Cilantro-Lime Rice (taco),Sides,40,1,8
Cilantro-Lime Rice (taco),Sides,40,1,8
Cilantro-Lime Rice (taco),Sides,40,1,8
Cilantro-Lime Rice (taco),Sides,40,1,8
Sweet Tea - Small ,Drinks,190,0,48
Sweet Tea - Small ,Drinks,190,0,48
Sweet Tea - Small ,Drinks,190,0,48
Sweet Tea - Small ,Drinks,190,0,48
Sweet Tea - Small ,Drinks,190,0,48
Sweet Tea - Small ,Drinks,190,0,48
Sweet Tea - Small ,Drinks,190,0,48
Sweet Tea - Small ,Drinks,190,0,48
Sweet Tea - Small ,Drinks,190,0,48
Sweet Tea - Small ,Drinks,190,0,48
Sweet Tea - Small ,Drinks,190,0,48
Sweet Tea - Small ,Drinks,190,0,48
Sweet Tea - Small ,Drinks,190,0,48
Sweet Tea - Small ,Drinks,190,0,48
Sweet Tea - Small ,Drinks,190,0,48
Sweet Tea - Small ,Drinks,190,0,48
Sweet Tea - Small ,Drinks,190,0,48
Sweet Tea - Small ,Drinks,190,0,48
Sweet Tea - Small ,Drinks,190,0,48
Sweet Tea - Small ,Drinks,190,0,48
Sweet Tea - Small ,Drinks,190,0,48
Sweet Tea - Small ,Drinks,190,0,48
Sweet Tea - Small ,Drinks,190,0,48
Sweet Tea - Small ,Drinks,190,0,48
Sweet Tea - Small ,Drinks,190,0,48
Sweet Tea - Small ,Drinks,190,0,48
Sweet Tea - Small ,Drinks,190,0,48
Sweet Tea - Small ,Drinks,190,0,48
Sweet Tea - Small ,Drinks,190,0,48
Sweet Tea - Small ,Drinks,190,0,48
Sweet Tea - Small ,Drinks,190,0,48
Sweet Tea - Small ,Drinks,190,0,48
Sweet Tea - Small ,Drinks,190,0,48
Sweet Tea - Small ,Drinks,190,0,48
Sweet Tea - Small ,Drinks,190,0,48
Sweet Tea - Small ,Drinks,190,0,48
Sweet Tea - Small ,Drinks,190,0,48
Sweet Tea - Small ,Drinks,190,0,48
Sweet Tea - Small ,Drinks,190,0,48
Sweet Tea - Small ,Drinks,190,0,48
Sweet Tea - Small ,Drinks,190,0,48
Sweet Tea - Small ,Drinks,190,0,48
Sweet Tea - Small ,Drinks,190,0,48
Sweet Tea - Small ,Drinks,190,0,48
Sweet Tea - Small ,Drinks,190,0,48
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
Focaccia Loaf - VG (whole),Breads,1040,15,190
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
"Malt, Vanilla - Medium",Shakes,740,23,116
